Price,Year
1226000,04/03/17
1601000,04/03/17
1288000,04/03/17
1320000,04/03/17
661000,04/03/17
739000,04/03/17
1330000,04/03/17
1043000,04/03/17
995000,04/03/17
657500,04/03/17
1025000,04/03/17
685000,04/03/17
756000,04/03/17
756000,04/03/17
,04/03/17
,04/03/17
,04/03/17
1300000,04/03/17
1010000,04/03/17
1202000,04/03/17
1370000,04/03/17
550000,04/03/17
935500,04/03/17
631000,04/03/17
600000,04/03/17
1180000,04/03/17
1320000,04/03/17
1430000,04/03/17
950000,04/03/17
910000,04/03/17
592500,04/03/17
420000,04/03/17
600000,04/03/17
842500,04/03/17
936000,04/03/17
765000,04/03/17
665000,04/03/17
,04/03/17
2230000,04/03/17
535000,04/03/17
1152000,04/03/17
980000,04/03/17
1185000,04/03/17
1160000,04/03/17
775000,04/03/17
1075000,04/03/17
460000,04/03/17
1105000,04/03/17
815000,04/03/17
890000,04/03/17
855000,04/03/17
955000,04/03/17
1911000,04/03/17
500000,04/03/17
596500,04/03/17
600000,04/03/17
483000,04/03/17
605000,04/03/17
660000,04/03/17
482000,04/03/17
645000,04/03/17
1965000,04/03/17
840000,04/03/17
702500,04/03/17
960000,04/03/17
,04/03/17
1670000,04/03/17
757000,04/03/17
460000,04/03/17
,04/03/17
687000,04/03/17
455000,04/03/17
,04/03/17
2170000,04/03/17
,04/03/17
876000,04/03/17
227000,04/03/17
841000,04/03/17
1055000,04/03/17
1103500,04/03/17
1205000,04/03/17
590000,04/03/17
1711000,04/03/17
671000,04/03/17
1950000,04/03/17
1155000,04/03/17
,04/03/17
3110000,04/03/17
1780000,04/03/17
1425000,04/03/17
1261000,04/03/17
922000,04/03/17
1176000,04/03/17
1720000,04/03/17
750000,04/03/17
565000,04/03/17
758000,04/03/17
590000,04/03/17
822000,04/03/17
791000,04/03/17
500000,04/03/17
665000,04/03/17
715000,04/03/17
710000,04/03/17
,04/03/17
1560000,04/03/17
795000,04/03/17
705000,04/03/17
810000,04/03/17
840000,04/03/17
665000,04/03/17
2020000,04/03/17
1715000,04/03/17
400000,04/03/17
,04/03/17
575000,04/03/17
600000,04/03/17
492000,04/03/17
1220000,04/03/17
,04/03/17
3350000,04/03/17
665500,04/03/17
1865000,04/03/17
515000,04/03/17
939000,04/03/17
620000,04/03/17
720000,04/03/17
1370000,04/03/17
757000,04/03/17
535600,04/03/17
830000,04/03/17
470000,04/03/17
1825000,04/03/17
1205000,04/03/17
1041000,04/03/17
905000,04/03/17
1200000,04/03/17
548000,04/03/17
580000,04/03/17
851000,04/03/17
451000,04/03/17
483000,04/03/17
527000,04/03/17
858500,04/03/17
491000,04/03/17
855000,04/03/17
2265000,04/03/17
2350000,04/03/17
962000,04/03/17
551000,04/03/17
935000,04/03/17
746000,04/03/17
675000,04/03/17
816000,04/03/17
1470000,04/03/17
630000,04/03/17
845000,04/03/17
1690000,04/03/17
3820000,04/03/17
,04/03/17
1490000,04/03/17
1750000,04/03/17
730000,04/03/17
750000,04/03/17
1171000,04/03/17
700000,04/03/17
620000,04/03/17
590000,04/03/17
590000,04/03/17
600000,04/03/17
,04/03/17
,04/03/17
570500,04/03/17
447000,04/03/17
,04/03/17
866000,04/03/17
,04/03/17
790000,04/03/17
2250000,04/03/17
587000,04/03/17
961000,04/03/17
979888,04/03/17
650000,04/03/17
1985000,04/03/17
1160500,04/03/17
1525000,04/03/17
611000,04/03/17
190000,04/03/17
732000,04/03/17
630000,04/03/17
1118500,04/03/17
390000,04/03/17
430000,04/03/17
2956000,04/03/17
730000,04/03/17
560000,04/03/17
810000,04/03/17
1263000,04/03/17
,04/03/17
831000,04/03/17
872000,04/03/17
1780000,04/03/17
1730000,04/03/17
1440000,04/03/17
,04/03/17
1110000,04/03/17
800000,04/03/17
1290000,04/03/17
1593000,04/03/17
835000,04/03/17
1160000,04/03/17
1380000,04/03/17
919000,04/03/17
870000,04/03/17
928000,04/03/17
840000,04/03/17
770000,04/03/17
1500000,04/03/17
1470000,04/03/17
745000,04/03/17
800000,04/03/17
862000,04/03/17
863000,04/03/17
785000,04/03/17
1235000,04/03/17
546000,04/03/17
726000,04/03/17
1340000,04/03/17
1105000,04/03/17
841000,04/03/17
1035000,04/03/17
1980000,04/03/17
592000,04/03/17
1335000,04/03/17
1111000,04/03/17
1350000,04/03/17
810000,04/03/17
1010000,04/03/17
1161000,04/03/17
1125000,04/03/17
875000,04/03/17
,04/03/17
1708000,04/03/17
758000,04/03/17
690000,04/03/17
1166000,04/03/17
780000,04/03/17
780000,04/03/17
1276000,04/03/17
600000,04/03/17
1465000,04/03/17
955000,04/03/17
767000,04/03/17
1196000,04/03/17
701000,04/03/17
1915000,04/03/17
1630000,04/03/17
,04/03/17
492000,04/03/17
,04/03/17
500500,04/03/17
1240000,04/03/17
508000,04/03/17
835000,04/03/17
637000,04/03/17
1265000,04/03/17
1082000,04/03/17
715000,04/03/17
837000,04/03/17
490000,04/03/17
911000,04/03/17
805000,04/03/17
770000,04/03/17
659500,04/03/17
660000,04/03/17
645000,04/03/17
1005000,04/03/17
931000,04/03/17
810000,04/03/17
479000,04/03/17
479000,04/03/17
1042500,04/03/17
1130000,04/03/17
561000,04/03/17
635000,04/03/17
790000,04/03/17
1700000,04/03/17
991000,04/03/17
673000,04/03/17
935000,04/03/17
1206000,04/03/17
,04/03/17
1040000,04/03/17
1551000,04/03/17
,04/03/17
2215000,04/03/17
1650000,04/03/17
4680000,04/03/17
1270000,04/03/17
,04/03/17
2633000,04/03/17
632500,04/03/17
,04/03/17
422000,04/03/17
535000,04/03/17
,04/03/17
978500,04/03/17
863000,04/03/17
680000,04/03/17
385500,04/03/17
685000,04/03/17
1015000,04/03/17
880000,04/03/17
640000,04/03/17
788000,04/03/17
500000,04/03/17
690000,04/03/17
1891000,04/03/17
1000000,04/03/17
2220000,04/03/17
,04/03/17
2455000,04/03/17
685000,04/03/17
735000,04/03/17
1001000,04/03/17
780000,04/03/17
710000,04/03/17
1350500,04/03/17
490000,04/03/17
701000,04/03/17
745000,04/03/17
503000,04/03/17
709000,04/03/17
925000,04/03/17
723000,04/03/17
650500,04/03/17
775000,04/03/17
1489000,04/03/17
1257000,04/03/17
1065000,04/03/17
260300,04/03/17
620500,04/03/17
,04/03/17
876000,04/03/17
620000,04/03/17
5500000,04/03/17
1689000,04/03/17
517500,04/03/17
630000,04/03/17
966000,04/03/17
582000,04/03/17
920250,04/03/17
1080000,04/03/17
1000000,04/03/17
785000,04/03/17
412000,04/03/17
837000,04/03/17
850000,04/03/17
510000,04/03/17
568000,04/03/17
1000000,04/03/17
1050000,04/03/17
2640000,04/03/17
2302000,04/03/17
1045000,04/03/17
611000,04/03/17
,04/03/17
457000,04/03/17
915000,04/03/17
960000,04/03/17
960000,04/03/17
710000,04/03/17
1320000,04/03/17
782000,04/03/17
931000,04/03/17
,04/11/17
600000,04/11/17
580000,04/11/17
660000,04/11/17
1011000,04/11/17
595000,04/11/17
505000,04/11/17
536000,04/11/17
630000,04/11/17
540000,04/11/17
952000,04/11/17
614000,04/11/17
676500,04/11/17
1000000,04/11/17
754000,04/11/17
655888,04/11/17
565000,04/11/17
696000,04/11/17
756000,04/11/17
,04/11/17
641000,04/11/17
635000,04/11/17
760000,04/11/17
413000,04/11/17
431500,04/11/17
720000,04/11/17
1111000,04/11/17
1400000,04/11/17
1275000,04/11/17
850000,04/11/17
1460000,04/11/17
,04/11/17
1085000,04/11/17
1000000,04/11/17
462000,04/11/17
289000,04/11/17
950000,04/11/17
758000,04/11/17
905000,04/11/17
1010000,04/11/17
450000,04/11/17
835000,04/11/17
785000,04/11/17
670000,04/11/17
541000,04/11/17
603000,04/11/17
590000,04/11/17
950000,04/11/17
411000,04/11/17
1162000,04/11/17
1266000,04/11/17
2820000,04/11/17
496000,04/11/17
500500,04/11/17
1330000,06/05/17
320000,06/05/17
807000,06/05/17
825000,06/05/17
660000,06/05/17
1859000,06/05/17
,06/05/17
1200000,06/05/17
2100000,06/05/17
1045000,06/05/17
503000,06/05/17
765000,06/05/17
560000,06/05/17
1770000,06/05/17
1500000,06/05/17
1305000,06/05/17
1110000,06/05/17
1402000,06/05/17
1500000,06/05/17
,06/05/17
825000,06/05/17
1515000,06/05/17
756000,06/05/17
1550000,06/05/17
1430000,06/05/17
1350000,06/05/17
1370000,06/05/17
630000,06/05/17
670500,06/05/17
920000,06/05/17
780000,06/05/17
480000,06/05/17
610000,06/05/17
,06/05/17
,06/05/17
615000,06/05/17
680500,06/05/17
900000,06/05/17
1652000,06/05/17
1210000,06/05/17
470000,06/05/17
670000,06/05/17
865000,06/05/17
860000,06/05/17
599900,06/05/17
1540000,06/05/17
700000,06/05/17
1591000,06/05/17
580000,06/05/17
605000,06/05/17
1105000,06/05/17
1930000,06/05/17
2570000,06/05/17
,06/05/17
,06/05/17
1201000,06/05/17
635000,06/05/17
596000,06/05/17
420000,06/05/17
535000,06/05/17
1690000,06/05/17
1265000,06/05/17
1682000,06/05/17
950000,06/05/17
1116000,06/05/17
712000,06/05/17
800000,06/05/17
747000,06/05/17
1825000,06/05/17
495000,06/05/17
930000,06/05/17
640000,06/05/17
535000,06/05/17
650000,06/05/17
511000,06/05/17
381000,06/05/17
460000,06/05/17
1350000,06/05/17
700000,06/05/17
625000,06/05/17
666000,06/05/17
690000,06/05/17
805000,06/05/17
1103500,06/05/17
592100,06/05/17
646000,06/05/17
1782500,06/05/17
752000,06/05/17
691000,06/05/17
477000,06/05/17
1007500,06/05/17
900000,06/05/17
610000,06/05/17
655000,06/05/17
465000,06/05/17
570000,06/05/17
557000,06/05/17
610000,06/05/17
440000,06/05/17
1700000,06/05/17
,06/05/17
745000,06/05/17
676000,06/05/17
796000,06/05/17
,06/05/17
1200000,06/05/17
330000,06/05/17
1250000,06/05/17
615000,06/05/17
668000,06/05/17
1420000,06/05/17
510000,06/05/17
530000,06/05/17
820000,06/05/17
560000,06/05/17
,06/05/17
2700000,06/05/17
1205000,06/05/17
736000,06/05/17
2120000,06/05/17
2020000,06/05/17
1230000,06/05/17
683000,06/05/17
1158000,06/05/17
793000,06/05/17
895000,06/05/17
,06/05/17
930000,06/05/17
950000,06/05/17
1615000,06/05/17
2513000,06/05/17
1326000,06/05/17
1610000,06/05/17
,06/05/17
440000,06/05/17
,06/05/17
910000,06/05/17
665000,06/05/17
880000,06/05/17
687000,06/05/17
540000,06/05/17
600000,06/05/17
520000,06/05/17
410000,06/05/17
410000,06/05/17
489000,06/05/17
,06/05/17
990000,06/05/17
2535000,06/05/17
1060000,06/05/17
1410000,06/05/17
2100000,06/05/17
772000,06/05/17
1470000,06/05/17
,06/05/17
1230000,06/05/17
720000,06/05/17
335000,06/05/17
900000,06/05/17
706000,06/05/17
660000,06/05/17
836000,06/05/17
456000,06/05/17
2250000,06/05/17
,06/05/17
,06/05/17
595000,06/05/17
432000,06/05/17
710000,06/05/17
340000,06/05/17
435000,06/05/17
685000,06/05/17
1100000,06/05/17
531000,06/05/17
598000,06/05/17
600000,06/05/17
730000,06/05/17
685000,06/05/17
692000,06/05/17
682000,06/05/17
911000,06/05/17
655000,06/05/17
1865000,06/05/17
770000,06/05/17
632500,06/05/17
1531000,06/05/17
1265000,06/05/17
462000,06/05/17
1425000,06/05/17
864000,06/05/17
1405000,06/05/17
908000,06/05/17
599900,06/05/17
1180800,06/05/17
1656000,06/05/17
1560000,06/05/17
2000000,06/05/17
820000,06/05/17
1312000,06/05/17
960000,06/05/17
935000,06/05/17
1343000,06/05/17
600000,06/05/17
,06/05/17
1300000,06/05/17
835000,06/05/17
,06/05/17
755000,06/05/17
1290000,06/05/17
1400000,06/05/17
792000,06/05/17
605000,06/05/17
1190000,06/05/17
1550000,06/05/17
741000,06/05/17
725000,06/05/17
615000,06/05/17
406000,06/05/17
1010000,06/05/17
852000,06/05/17
1110000,06/05/17
1226000,06/05/17
1214000,06/05/17
1086000,06/05/17
550500,06/05/17
950000,06/05/17
842000,06/05/17
2240000,06/05/17
685000,06/05/17
1320000,06/05/17
537000,06/05/17
,06/05/17
597000,06/05/17
472000,06/05/17
763000,06/05/17
695000,06/05/17
786000,06/05/17
,06/05/17
617500,06/05/17
395000,06/05/17
420000,06/05/17
940000,06/05/17
726000,06/05/17
950000,06/05/17
830000,06/05/17
600000,06/05/17
716000,06/05/17
682000,06/05/17
570000,06/05/17
650250,06/05/17
687000,06/05/17
602000,06/05/17
650000,06/05/17
1503500,06/05/17
601000,06/05/17
570000,06/05/17
645000,06/05/17
657000,06/05/17
633500,06/05/17
1750000,06/05/17
1174000,06/05/17
1193000,06/05/17
880000,06/05/17
826000,06/05/17
1435000,06/05/17
502000,06/05/17
630000,06/05/17
507000,06/05/17
1275000,06/05/17
1119000,06/05/17
1245000,06/05/17
355000,06/05/17
935000,06/05/17
990000,06/05/17
1150000,07/10/17
1370000,07/10/17
1240000,07/10/17
790000,07/10/17
576000,07/10/17
602000,07/10/17
646000,07/10/17
940000,07/10/17
544000,07/10/17
,07/10/17
,07/10/17
905000,07/10/17
1000000,07/10/17
412000,07/10/17
1008000,07/10/17
,07/10/17
1595000,07/10/17
1500000,07/10/17
795000,07/10/17
1210000,07/10/17
1600000,07/10/17
1275000,07/10/17
1042000,07/10/17
747000,07/10/17
761000,07/10/17
1280000,07/10/17
720500,07/10/17
735000,07/10/17
,07/10/17
940000,07/10/17
642500,07/10/17
1200000,07/10/17
630000,07/10/17
710000,07/10/17
1260000,07/10/17
,07/10/17
1230000,07/10/17
444000,07/10/17
770000,07/10/17
438000,07/10/17
,07/10/17
1002000,07/10/17
1200000,07/10/17
1405000,07/10/17
1200000,07/10/17
,07/10/17
855000,07/10/17
1870000,07/10/17
577000,07/10/17
2825000,07/10/17
2061000,07/10/17
650000,07/10/17
385000,07/10/17
363000,07/10/17
565000,07/10/17
537500,07/10/17
932000,07/10/17
690000,07/10/17
715000,07/10/17
1270000,07/10/17
975000,07/10/17
681000,07/10/17
1288000,07/10/17
1323000,07/10/17
990000,07/10/17
765000,07/10/17
891500,07/10/17
785000,07/10/17
877500,07/10/17
955000,07/10/17
1746000,07/10/17
920000,07/10/17
730000,07/10/17
666500,07/10/17
,07/10/17
825000,07/10/17
,07/10/17
625000,07/10/17
520000,07/10/17
434000,07/10/17
515000,07/10/17
530000,07/10/17
590000,07/10/17
715000,07/10/17
847500,07/10/17
1310000,07/10/17
691000,07/10/17
548000,07/10/17
427000,07/10/17
585000,07/10/17
1055000,07/10/17
521500,07/10/17
596000,07/10/17
585000,07/10/17
498000,07/10/17
740000,07/10/17
927000,07/10/17
1055000,07/10/17
515000,07/10/17
715000,07/10/17
405000,07/10/17
1560000,07/10/17
920000,07/10/17
860000,07/10/17
525000,07/10/17
770000,07/10/17
766000,07/10/17
567000,07/10/17
630000,07/10/17
880000,07/10/17
457000,07/10/17
1020000,07/10/17
330500,07/10/17
,07/10/17
706000,07/10/17
675000,07/10/17
735000,07/10/17
1350000,07/10/17
290000,07/10/17
920000,07/10/17
590000,07/10/17
825000,07/10/17
855000,07/10/17
563000,07/10/17
,07/10/17
750000,07/10/17
825000,07/10/17
1100000,07/10/17
771000,07/10/17
1296000,07/10/17
1075000,07/10/17
612000,07/10/17
557500,07/10/17
1200000,07/10/17
717500,07/10/17
1260000,07/10/17
805000,07/10/17
788000,07/10/17
925000,07/10/17
612000,07/10/17
815250,07/10/17
1860000,07/10/17
490000,07/10/17
1055000,07/10/17
1030000,07/10/17
945000,07/10/17
,07/10/17
1265000,07/10/17
450000,07/10/17
823000,07/10/17
593000,07/10/17
502000,07/10/17
727000,07/10/17
707500,07/10/17
750000,07/10/17
581000,07/10/17
372000,07/10/17
540500,07/10/17
675000,07/10/17
650000,07/10/17
800000,07/10/17
752000,07/10/17
881000,07/10/17
1909000,07/10/17
800000,07/10/17
775000,07/10/17
701500,07/10/17
657000,07/10/17
667000,07/10/17
945000,07/10/17
565000,07/10/17
779000,07/10/17
350000,07/10/17
557500,07/10/17
655000,07/10/17
2287500,07/10/17
717000,07/10/17
770000,07/10/17
1300000,07/10/17
770000,07/10/17
771000,07/10/17
,07/10/17
525000,07/10/17
,07/10/17
385000,07/10/17
525000,07/10/17
485500,07/10/17
790000,07/10/17
407000,07/10/17
425000,07/10/17
469500,07/10/17
950000,07/10/17
577250,07/10/17
275000,07/10/17
810000,07/10/17
550500,07/10/17
641000,07/10/17
503000,07/10/17
666000,07/10/17
,07/10/17
850000,07/10/17
965000,07/10/17
2220000,07/10/17
730000,07/10/17
1210000,07/10/17
790500,07/10/17
1350000,07/10/17
655000,07/10/17
786000,07/10/17
1470000,07/10/17
1111000,07/10/17
652500,07/10/17
1405000,07/10/17
1300000,07/10/17
1378000,07/10/17
740000,07/10/17
1030000,07/10/17
518000,07/10/17
1135000,07/10/17
1266000,07/10/17
1055000,07/10/17
1056000,07/10/17
1091000,07/10/17
585000,07/10/17
876500,07/10/17
,07/10/17
813500,07/10/17
987000,07/10/17
1365000,07/10/17
818000,07/10/17
,07/10/17
800000,07/10/17
530000,07/10/17
440000,07/10/17
435000,07/10/17
500500,07/10/17
940000,07/10/17
1727500,07/10/17
1331000,07/10/17
,07/10/17
409000,07/10/17
1070000,07/10/17
825000,07/10/17
780000,07/10/17
680000,07/10/17
945000,07/10/17
740000,07/10/17
1090000,07/10/17
481000,07/10/17
762000,07/10/17
810000,07/10/17
410000,07/10/17
1230000,07/10/17
1055000,07/10/17
511500,07/10/17
942000,07/10/17
945000,07/10/17
510000,07/10/17
1609000,07/10/17
805000,07/10/17
1755000,07/10/17
600000,07/10/17
688500,07/10/17
500000,07/10/17
485000,07/10/17
696000,07/10/17
570000,07/10/17
817000,07/10/17
621000,07/10/17
594000,07/10/17
1702000,07/10/17
625000,07/10/17
820000,07/10/17
610000,07/10/17
622000,07/10/17
548000,07/10/17
515000,07/10/17
565000,07/10/17
705000,07/10/17
645000,07/10/17
710000,07/10/17
555000,07/10/17
700000,07/10/17
950000,07/10/17
702500,07/10/17
1230000,07/10/17
1901000,07/10/17
,07/10/17
490000,07/10/17
790000,07/10/17
695000,07/10/17
905000,07/10/17
316000,07/10/17
312000,07/10/17
770000,07/10/17
1266000,07/10/17
667000,07/10/17
485000,07/10/17
647000,07/10/17
935000,07/10/17
1015000,07/10/17
920000,07/10/17
1035000,07/10/17
806000,07/10/17
458000,07/10/17
582000,07/10/17
439500,07/10/17
550000,07/10/17
850000,07/10/17
569500,07/10/17
1654000,07/10/17
620000,07/10/17
1760000,07/10/17
1235000,07/10/17
,07/10/17
478000,07/10/17
457000,07/10/17
945000,07/10/17
1561000,07/10/17
1220000,08/04/17
1300000,08/04/17
470000,08/04/17
872500,08/04/17
720000,08/04/17
500000,08/04/17
2155000,08/04/17
2810000,08/04/17
800000,08/04/17
1540000,08/04/17
925000,08/04/17
580000,08/04/17
720000,08/04/17
731000,08/04/17
1435000,08/04/17
1450000,08/04/17
925000,08/04/17
1495000,08/04/17
1126000,08/04/17
1320000,08/04/17
822000,08/04/17
1320000,08/04/17
835000,08/04/17
881000,08/04/17
,08/04/17
1380000,08/04/17
850000,08/04/17
1900000,08/04/17
1911000,08/04/17
1922000,08/04/17
821700,08/04/17
670000,08/04/17
715000,08/04/17
641000,08/04/17
,08/04/17
894000,08/04/17
710000,08/04/17
,08/04/17
986000,08/04/17
536000,08/04/17
1400000,08/04/17
870000,08/04/17
1723000,08/04/17
,08/04/17
1631000,08/04/17
1135500,08/04/17
1125000,08/04/17
1080000,08/04/17
785000,08/04/17
1267000,08/04/17
2100000,08/04/17
990000,08/04/17
660000,08/04/17
925000,08/04/17
760000,08/04/17
2575000,08/04/17
2140000,08/04/17
4225000,08/04/17
2100000,08/04/17
725000,08/04/17
604000,08/04/17
550000,08/04/17
412000,08/04/17
528000,08/04/17
1115000,08/04/17
320000,08/04/17
1260000,08/04/17
1490000,08/04/17
1200000,08/04/17
315000,08/04/17
1310000,08/04/17
,08/04/17
1222000,08/04/17
,08/04/17
1100000,08/04/17
875000,08/04/17
943000,08/04/17
601000,08/04/17
819000,08/04/17
650000,08/04/17
816000,08/04/17
652000,08/04/17
933500,08/04/17
705000,08/04/17
550000,08/04/17
1465500,08/04/17
1360000,08/04/17
,08/04/17
1450000,08/04/17
777000,08/04/17
2216000,08/04/17
2110000,08/04/17
855000,08/04/17
771000,08/04/17
905000,08/04/17
913000,08/04/17
1520000,08/04/17
1424000,08/04/17
285000,08/04/17
2000000,08/04/17
1076000,08/04/17
305000,08/04/17
425000,08/04/17
,08/04/17
459000,08/04/17
1410000,08/04/17
1100000,08/04/17
615000,08/04/17
1178000,08/04/17
676000,08/04/17
1018000,08/04/17
1130000,08/04/17
1250000,08/04/17
1340000,08/04/17
801000,08/04/17
1500000,08/04/17
538000,08/04/17
880000,08/04/17
641000,08/04/17
781000,08/04/17
995000,08/04/17
,08/04/17
1240000,08/04/17
,08/04/17
875000,08/04/17
887000,08/04/17
1308000,08/04/17
945000,08/04/17
485000,08/04/17
