Price,Year
550000,24/09/2016
540000,24/09/2016
643000,24/09/2016
631000,24/09/2016
1300000,24/09/2016
,24/09/2016
1710000,24/09/2016
,24/09/2016
699000,24/09/2016
686000,24/09/2016
603000,24/09/2016
570000,24/09/2016
560000,24/09/2016
680000,24/09/2016
530000,24/09/2016
575000,24/09/2016
496000,24/09/2016
600000,24/09/2016
445000,24/09/2016
690000,24/09/2016
3010000,24/09/2016
785000,24/09/2016
1411000,24/09/2016
905000,24/09/2016
825000,24/09/2016
1217500,24/09/2016
452000,24/09/2016
678500,24/09/2016
655000,24/09/2016
757000,24/09/2016
775000,24/09/2016
803000,24/09/2016
725000,24/09/2016
,24/09/2016
1100000,24/09/2016
520000,24/09/2016
751000,24/09/2016
1551000,24/09/2016
415000,24/09/2016
743000,24/09/2016
420000,24/09/2016
1666000,24/09/2016
1195000,24/09/2016
830000,24/09/2016
1076000,24/09/2016
1362000,24/09/2016
675000,24/09/2016
687000,24/09/2016
1196000,24/09/2016
480000,24/09/2016
930000,24/09/2016
1160000,24/09/2016
850000,24/09/2016
635000,24/09/2016
622000,24/09/2016
928500,24/09/2016
630000,24/09/2016
1460000,24/09/2016
,24/09/2016
640000,24/09/2016
621000,24/09/2016
810000,24/09/2016
1001000,24/09/2016
557000,24/09/2016
,24/09/2016
2460000,24/09/2016
1963000,24/09/2016
,24/09/2016
675000,24/09/2016
726000,24/09/2016
455000,24/09/2016
599000,24/09/2016
715000,24/09/2016
657000,24/09/2016
925000,24/09/2016
965500,24/09/2016
551000,24/09/2016
,24/09/2016
1140000,24/09/2016
967000,24/09/2016
1060000,24/09/2016
660000,24/09/2016
1617000,24/09/2016
1230000,24/09/2016
1149000,24/09/2016
536000,24/09/2016
1215000,24/09/2016
733000,24/09/2016
375000,24/09/2016
1505000,24/09/2016
772500,24/09/2016
902500,24/09/2016
370000,24/09/2016
600000,24/09/2016
780000,24/09/2016
459000,24/09/2016
482000,24/09/2016
746000,24/09/2016
472000,24/09/2016
533000,24/09/2016
590000,24/09/2016
455000,24/09/2016
626000,24/09/2016
653000,24/09/2016
680000,24/09/2016
832000,24/09/2016
710000,24/09/2016
,24/09/2016
,24/09/2016
415000,24/09/2016
600000,24/09/2016
1035000,24/09/2016
805000,24/09/2016
935000,24/09/2016
401000,24/09/2016
1282000,24/09/2016
,24/09/2016
1239000,24/09/2016
1095000,24/09/2016
1100000,24/09/2016
800500,24/09/2016
725000,24/09/2016
740000,24/09/2016
1046000,24/09/2016
771000,24/09/2016
740000,24/09/2016
815000,24/09/2016
850000,24/09/2016
861500,24/09/2016
1670000,24/09/2016
827500,24/09/2016
793000,24/09/2016
747000,24/09/2016
910000,24/09/2016
896000,24/09/2016
,24/09/2016
547500,24/09/2016
620000,24/09/2016
630000,24/09/2016
690000,24/09/2016
2004000,24/09/2016
1211000,24/09/2016
1400000,24/09/2016
770000,24/09/2016
1830000,24/09/2016
600000,24/09/2016
1002000,24/09/2016
600000,24/09/2016
675500,24/09/2016
723000,24/09/2016
610000,24/09/2016
800000,24/09/2016
1125000,24/09/2016
1668000,24/09/2016
1960000,24/09/2016
1928000,24/09/2016
616000,24/09/2016
792000,24/09/2016
520000,24/09/2016
,24/09/2016
,24/09/2016
1010000,24/09/2016
779000,24/09/2016
455500,24/09/2016
1015000,24/09/2016
890000,24/09/2016
765000,24/09/2016
1050000,24/09/2016
785000,24/09/2016
925000,24/09/2016
750500,24/09/2016
680000,24/09/2016
700000,24/09/2016
801000,24/09/2016
216000,24/09/2016
220000,24/09/2016
866000,24/09/2016
401000,24/09/2016
,24/09/2016
1320000,24/09/2016
1651000,24/09/2016
,24/09/2016
1032000,24/09/2016
915000,24/09/2016
,24/09/2016
1075000,24/09/2016
1270000,24/09/2016
791500,24/09/2016
1600000,24/09/2016
754000,24/09/2016
932000,24/09/2016
493000,24/09/2016
1005000,24/09/2016
892500,24/09/2016
515000,24/09/2016
420000,24/09/2016
570000,24/09/2016
450000,24/09/2016
820000,24/09/2016
910000,24/09/2016
355000,24/09/2016
2300000,24/09/2016
,24/09/2016
,24/09/2016
410000,24/09/2016
,24/09/2016
540000,24/09/2016
638000,24/09/2016
525000,24/09/2016
746000,24/09/2016
507000,24/09/2016
335000,24/09/2016
664000,24/09/2016
,24/09/2016
549000,24/09/2016
1200500,24/09/2016
1170000,24/09/2016
1075000,24/09/2016
650000,24/09/2016
622500,24/09/2016
455000,24/09/2016
350000,24/09/2016
1560000,24/09/2016
390000,24/09/2016
428000,24/09/2016
1220000,24/09/2016
1053000,24/09/2016
1002000,24/09/2016
688500,24/09/2016
575000,24/09/2016
543000,24/09/2016
925000,24/09/2016
1070000,24/09/2016
371000,24/09/2016
486000,24/09/2016
570500,24/09/2016
800000,24/09/2016
927000,24/09/2016
860500,24/09/2016
728000,24/09/2016
702000,24/09/2016
627500,24/09/2016
760000,24/09/2016
720000,24/09/2016
1250000,24/09/2016
900000,24/09/2016
790000,24/09/2016
770000,24/09/2016
495000,24/09/2016
443000,24/09/2016
560000,24/09/2016
810000,24/09/2016
1050000,24/09/2016
1401000,24/09/2016
1475000,24/09/2016
1310000,24/09/2016
491500,24/09/2016
367500,24/09/2016
720000,24/09/2016
955000,24/09/2016
725000,24/09/2016
470000,26/07/2016
1532000,26/07/2016
3755000,26/07/2016
1310000,26/07/2016
840000,26/07/2016
840000,26/07/2016
,26/07/2016
940000,26/07/2016
995000,26/07/2016
786000,26/07/2016
745000,26/07/2016
762000,26/07/2016
1200000,26/07/2016
1533000,26/07/2016
1650000,26/07/2016
1216000,26/07/2016
1217000,26/07/2016
670000,26/07/2016
835000,26/07/2016
588000,26/07/2016
737000,26/07/2016
550000,26/07/2016
2640000,26/07/2016
692000,26/07/2016
1367000,26/07/2016
420000,26/07/2016
450000,26/07/2016
255000,26/07/2016
370000,26/07/2016
1170000,26/07/2016
,26/07/2016
820000,26/07/2016
903000,26/07/2016
670000,26/07/2016
637000,26/07/2016
1580000,26/07/2016
,26/07/2016
,26/07/2016
,26/07/2016
,26/07/2016
1880000,26/07/2016
896000,26/07/2016
1200000,26/07/2016
400000,26/07/2016
1001000,26/07/2016
665000,26/07/2016
1330000,26/07/2016
830000,26/07/2016
510000,26/07/2016
,26/07/2016
720000,26/07/2016
348000,26/07/2016
735000,26/07/2016
1520000,26/07/2016
,26/07/2016
930000,26/07/2016
425000,26/07/2016
1601000,26/07/2016
570000,26/07/2016
340000,26/07/2016
1330000,26/07/2016
1625000,26/07/2016
1150000,26/07/2016
700500,26/07/2016
668000,26/07/2016
715000,26/07/2016
842500,26/07/2016
980000,26/07/2016
411000,26/07/2016
780000,26/07/2016
640000,26/07/2016
1723000,26/07/2016
529500,26/07/2016
2800000,26/07/2016
1090000,26/07/2016
800000,26/07/2016
555000,26/07/2016
885000,26/07/2016
520000,26/07/2016
650000,26/07/2016
468000,26/07/2016
738000,26/07/2016
1140000,26/07/2016
1270000,26/07/2016
695000,26/07/2016
636000,26/07/2016
1275000,26/07/2016
746000,26/07/2016
1167500,26/07/2016
900000,26/07/2016
,26/07/2016
587000,26/07/2016
685000,26/07/2016
960000,26/07/2016
773000,26/07/2016
707500,26/07/2016
727500,26/07/2016
1410000,26/07/2016
732000,26/07/2016
650000,26/07/2016
1336000,26/07/2016
615000,26/07/2016
715000,26/07/2016
601000,26/07/2016
657000,26/07/2016
,26/07/2016
1510000,26/07/2016
977000,26/07/2016
705000,26/07/2016
2623000,26/07/2016
725000,26/07/2016
1200000,26/07/2016
666000,26/07/2016
637500,26/07/2016
850000,26/07/2016
921000,26/07/2016
917000,26/07/2016
755000,26/07/2016
750000,26/07/2016
603000,26/07/2016
1076000,26/07/2016
773000,26/07/2016
637000,26/07/2016
1260500,26/07/2016
600000,26/07/2016
855000,26/07/2016
567000,26/07/2016
1014000,26/07/2016
1450000,26/07/2016
,26/07/2016
605000,26/07/2016
890000,26/07/2016
790000,26/07/2016
1000000,26/07/2016
1045000,26/07/2016
300000,26/07/2016
885000,26/07/2016
815000,26/07/2016
882500,26/07/2016
793000,26/07/2016
712000,26/07/2016
1395000,26/07/2016
679000,26/07/2016
698000,26/07/2016
645000,26/07/2016
1015000,26/07/2016
972500,26/07/2016
945000,26/07/2016
1525000,26/07/2016
790000,26/07/2016
887000,26/07/2016
550000,26/07/2016
521000,26/07/2016
613000,26/07/2016
827000,26/07/2016
1365000,26/07/2016
1950000,26/07/2016
1400000,26/07/2016
679500,26/07/2016
682000,26/07/2016
590000,26/07/2016
501000,26/07/2016
679000,26/07/2016
531000,26/07/2016
1209000,26/07/2016
2080000,26/07/2016
412500,26/07/2016
1272000,26/07/2016
972000,26/07/2016
928500,26/07/2016
426000,26/07/2016
1266000,26/07/2016
801000,26/07/2016
860000,26/07/2016
615000,26/07/2016
920000,26/07/2016
518000,26/07/2016
375000,26/07/2016
936000,26/07/2016
405000,27/06/2016
392000,27/06/2016
2140000,27/06/2016
541000,27/06/2016
1165000,27/06/2016
753000,27/06/2016
760000,27/06/2016
852500,27/06/2016
847500,27/06/2016
520000,27/06/2016
2760000,27/06/2016
487500,27/06/2016
1415000,27/06/2016
964000,27/06/2016
3065000,27/06/2016
,27/06/2016
1215000,27/06/2016
1080000,27/06/2016
940000,27/06/2016
,27/06/2016
,27/06/2016
1760000,27/06/2016
560000,27/06/2016
1300000,27/06/2016
1486000,27/06/2016
772500,27/06/2016
1001000,27/06/2016
715000,27/06/2016
801000,27/06/2016
1155000,27/06/2016
882000,27/06/2016
1180000,27/06/2016
,27/06/2016
1080000,27/06/2016
1121000,27/06/2016
495000,27/06/2016
1235000,27/06/2016
1550000,27/06/2016
380000,27/06/2016
480000,27/06/2016
1790000,27/06/2016
1875000,27/06/2016
1053000,27/06/2016
800000,27/06/2016
1050000,27/06/2016
445000,27/06/2016
970000,27/06/2016
484000,27/06/2016
815000,27/06/2016
,27/06/2016
776000,27/06/2016
685000,27/06/2016
636666,27/06/2016
631750,27/06/2016
390000,27/06/2016
665000,27/06/2016
530000,27/06/2016
1410000,27/06/2016
1100000,27/06/2016
880000,27/06/2016
902000,27/06/2016
667000,27/06/2016
736000,27/06/2016
1843000,27/06/2016
570000,27/06/2016
1802100,27/06/2016
585000,27/06/2016
450000,27/06/2016
737000,27/06/2016
860000,27/06/2016
985000,27/06/2016
753000,27/06/2016
985000,27/06/2016
505000,27/06/2016
860000,27/06/2016
1004000,27/06/2016
887500,27/06/2016
363000,27/06/2016
1360000,27/06/2016
630000,27/06/2016
515000,27/06/2016
,27/06/2016
472000,27/06/2016
901000,27/06/2016
642000,27/06/2016
605000,27/06/2016
,27/06/2016
310000,27/06/2016
294000,27/06/2016
391000,27/06/2016
422000,27/06/2016
721000,27/06/2016
440500,27/06/2016
545000,27/06/2016
762000,27/06/2016
770000,27/06/2016
990000,27/06/2016
,27/06/2016
878000,27/06/2016
1006000,27/06/2016
1160000,27/06/2016
,27/06/2016
1200000,27/06/2016
1160000,27/06/2016
1116000,27/06/2016
1382000,27/06/2016
660000,27/06/2016
758000,27/06/2016
765000,27/06/2016
687500,27/06/2016
540000,27/06/2016
787000,27/06/2016
1085000,27/06/2016
1055000,27/06/2016
532000,27/06/2016
575000,27/06/2016
562000,27/06/2016
620000,27/06/2016
458000,27/06/2016
710000,27/06/2016
316000,27/06/2016
800000,27/06/2016
735000,27/06/2016
823000,27/06/2016
720000,27/06/2016
441500,27/06/2016
585000,27/06/2016
572500,27/06/2016
740000,27/06/2016
601000,27/06/2016
492000,27/06/2016
1665000,27/06/2016
600000,27/06/2016
,27/06/2016
1420000,27/06/2016
,27/06/2016
775000,27/06/2016
890000,27/06/2016
1002000,27/06/2016
1277500,27/06/2016
488500,27/06/2016
787500,27/06/2016
442000,27/06/2016
1035000,27/06/2016
741000,27/06/2016
910000,27/06/2016
625000,27/06/2016
715000,27/06/2016
640000,27/06/2016
653000,27/06/2016
619000,27/06/2016
1460000,27/06/2016
522000,27/06/2016
,27/06/2016
2040000,27/06/2016
505000,27/06/2016
896000,27/06/2016
,27/06/2016
526000,27/06/2016
590000,27/06/2016
807000,27/06/2016
1115000,27/06/2016
677000,27/06/2016
440000,27/06/2016
390000,27/06/2016
700000,27/06/2016
456000,27/06/2016
,27/06/2016
631000,27/06/2016
465000,27/06/2016
599000,27/06/2016
620000,27/06/2016
601200,27/06/2016
760000,27/06/2016
695000,27/06/2016
680000,27/06/2016
455000,27/06/2016
631090,27/06/2016
2875000,27/06/2016
1565000,27/06/2016
1725000,27/06/2016
,27/06/2016
1770000,27/06/2016
1260000,27/06/2016
428500,27/06/2016
550000,27/06/2016
521000,27/06/2016
1680000,27/06/2016
895000,27/06/2016
1970000,27/06/2016
405000,27/06/2016
,27/06/2016
905000,27/06/2016
1151000,27/06/2016
355500,27/06/2016
250000,27/06/2016
950000,27/06/2016
550000,27/06/2016
532000,27/06/2016
498500,27/06/2016
505000,27/06/2016
540000,27/06/2016
975000,27/06/2016
761000,27/06/2016
1200000,27/06/2016
757000,27/06/2016
785000,27/06/2016
762000,27/06/2016
292000,27/06/2016
1740000,27/06/2016
1008000,27/06/2016
1240000,27/06/2016
1475200,27/06/2016
717000,27/06/2016
1325000,27/06/2016
712500,27/06/2016
984000,27/06/2016
941000,27/06/2016
1350000,27/06/2016
670000,27/06/2016
905000,27/06/2016
705000,27/06/2016
725000,27/06/2016
910000,27/06/2016
795000,27/06/2016
740000,27/06/2016
291000,27/06/2016
1151000,27/06/2016
820000,27/06/2016
1100000,27/06/2016
1007000,27/06/2016
,27/06/2016
660000,27/06/2016
1310000,27/06/2016
1050000,27/06/2016
1700000,27/06/2016
925000,27/06/2016
840000,27/06/2016
855000,27/06/2016
833500,27/06/2016
626000,27/06/2016
1201000,27/06/2016
633500,27/06/2016
1180000,27/06/2016
908000,27/06/2016
1124000,27/06/2016
1380000,27/06/2016
676000,27/06/2016
1197000,27/06/2016
1450000,27/06/2016
2236000,27/06/2016
690000,27/06/2016
880000,27/06/2016
700000,27/06/2016
575000,27/06/2016
1040000,27/06/2016
2252000,27/06/2016
1351000,27/06/2016
860000,27/06/2016
630000,27/06/2016
810000,27/06/2016
875000,27/06/2016
923000,27/06/2016
642500,27/06/2016
682400,27/06/2016
477000,27/06/2016
,27/06/2016
433000,27/06/2016
672000,27/06/2016
680000,27/06/2016
1012000,27/06/2016
1570000,27/06/2016
1345000,27/06/2016
696000,27/06/2016
,27/06/2016
710000,27/06/2016
715000,27/06/2016
790000,27/06/2016
511000,27/06/2016
860000,27/06/2016
805000,27/06/2016
1385000,27/06/2016
846000,27/06/2016
1135000,27/06/2016
,27/06/2016
755000,27/06/2016
887500,27/06/2016
325000,27/06/2016
402000,27/06/2016
495000,27/06/2016
925000,27/06/2016
,27/06/2016
280000,27/06/2016
925000,27/06/2016
,27/06/2016
965000,27/06/2016
506000,27/06/2016
518000,27/06/2016
542000,27/06/2016
516000,27/06/2016
661000,27/06/2016
480000,27/06/2016
660000,27/06/2016
690000,27/06/2016
640000,27/06/2016
710000,27/06/2016
615000,27/06/2016
,27/06/2016
1678000,27/06/2016
,27/06/2016
1160000,27/06/2016
503000,27/06/2016
520000,27/06/2016
470000,27/06/2016
586000,27/06/2016
,27/06/2016
2300000,27/06/2016
520000,27/06/2016
2450000,27/06/2016
662000,27/06/2016
820000,27/06/2016
,27/06/2016
1118000,27/06/2016
903000,27/06/2016
490000,27/06/2016
620000,27/06/2016
582500,27/06/2016
432500,27/06/2016
1950000,27/06/2016
478000,27/06/2016
946000,27/06/2016
900000,27/06/2016
785000,27/06/2016
990000,27/06/2016
730000,27/06/2016
601000,27/06/2016
549000,27/06/2016
815000,27/06/2016
675000,27/06/2016
805000,27/06/2016
369000,27/06/2016
1482500,27/06/2016
2368000,27/06/2016
1415000,27/06/2016
865000,27/06/2016
780000,27/06/2016
908000,27/06/2016
1180000,27/11/2016
373000,27/11/2016
715000,27/11/2016
671500,27/11/2016
765000,27/11/2016
900000,27/11/2016
1750000,27/11/2016
760000,27/11/2016
840000,27/11/2016
530000,27/11/2016
630000,27/11/2016
707000,27/11/2016
,27/11/2016
3625000,27/11/2016
1101000,27/11/2016
3512500,27/11/2016
,27/11/2016
1125000,27/11/2016
1000000,27/11/2016
1422000,27/11/2016
1600000,27/11/2016
1860000,27/11/2016
1710000,27/11/2016
900500,27/11/2016
815000,27/11/2016
790000,27/11/2016
605000,27/11/2016
805000,27/11/2016
890000,27/11/2016
1900000,27/11/2016
,27/11/2016
3401000,27/11/2016
,27/11/2016
,27/11/2016
,27/11/2016
,27/11/2016
1238000,27/11/2016
1320000,27/11/2016
560000,27/11/2016
1651000,27/11/2016
1920000,27/11/2016
1560000,27/11/2016
1740000,27/11/2016
1680000,27/11/2016
1440000,27/11/2016
1500000,27/11/2016
1320000,27/11/2016
1380000,27/11/2016
1900000,27/11/2016
840000,27/11/2016
710000,27/11/2016
930000,27/11/2016
790000,27/11/2016
1040000,27/11/2016
1020000,27/11/2016
1305000,27/11/2016
1235000,27/11/2016
656000,27/11/2016
740000,27/11/2016
3355000,27/11/2016
850000,27/11/2016
1110000,27/11/2016
860000,27/11/2016
1470000,27/11/2016
1351000,27/11/2016
818000,27/11/2016
470000,27/11/2016
1125000,27/11/2016
680000,27/11/2016
565000,27/11/2016
884000,27/11/2016
671000,27/11/2016
3085000,27/11/2016
2900000,27/11/2016
1620000,27/11/2016
3580000,27/11/2016
3550000,27/11/2016
,27/11/2016
1470000,27/11/2016
903000,27/11/2016
2820000,27/11/2016
1185000,27/11/2016
1813000,27/11/2016
2175000,27/11/2016
1655000,27/11/2016
2160000,27/11/2016
550000,27/11/2016
643000,27/11/2016
375000,27/11/2016
,27/11/2016
1217000,27/11/2016
855000,27/11/2016
1340000,27/11/2016
1600000,27/11/2016
880000,27/11/2016
715000,27/11/2016
605500,27/11/2016
1340000,27/11/2016
830000,27/11/2016
620000,27/11/2016
1495000,27/11/2016
1485000,27/11/2016
2068000,27/11/2016
1960000,27/11/2016
880000,27/11/2016
775000,27/11/2016
2220000,27/11/2016
,27/11/2016
2015000,27/11/2016
700000,27/11/2016
1700000,27/11/2016
3225000,27/11/2016
810000,27/11/2016
685000,27/11/2016
,27/11/2016
1800000,27/11/2016
3145000,27/11/2016
585000,27/11/2016
1162000,27/11/2016
605000,27/11/2016
492000,27/11/2016
1300000,27/11/2016
510000,27/11/2016
460000,27/11/2016
1460000,27/11/2016
1035000,27/11/2016
633500,27/11/2016
603000,27/11/2016
685000,27/11/2016
641000,27/11/2016
900000,27/11/2016
1480000,27/11/2016
945000,27/11/2016
895000,27/11/2016
1200000,27/11/2016
875000,27/11/2016
630000,27/11/2016
545000,27/11/2016
695000,27/11/2016
1380000,27/11/2016
900000,27/11/2016
687000,27/11/2016
985000,27/11/2016
835000,27/11/2016
970000,27/11/2016
830000,27/11/2016
599000,27/11/2016
550000,27/11/2016
365000,27/11/2016
607000,27/11/2016
427500,27/11/2016
430000,27/11/2016
1300000,27/11/2016
805000,27/11/2016
356000,27/11/2016
627000,27/11/2016
507000,27/11/2016
985500,27/11/2016
748000,27/11/2016
973500,27/11/2016
1202000,27/11/2016
1362000,27/11/2016
1069000,27/11/2016
1290000,27/11/2016
840000,27/11/2016
970000,27/11/2016
1040000,27/11/2016
521000,27/11/2016
,27/11/2016
1060000,27/11/2016
1190000,27/11/2016
2012000,27/11/2016
850000,27/11/2016
1605000,27/11/2016
,27/11/2016
956000,27/11/2016
1205000,27/11/2016
1000000,27/11/2016
,27/11/2016
1180000,27/11/2016
730000,27/11/2016
526000,27/11/2016
1242000,27/11/2016
495000,27/11/2016
450000,27/11/2016
385000,27/11/2016
470000,27/11/2016
1630000,27/11/2016
872000,27/11/2016
630000,27/11/2016
440000,27/11/2016
1811000,27/11/2016
1500000,27/11/2016
655000,27/11/2016
731000,27/11/2016
4011000,27/11/2016
677000,27/11/2016
2300000,27/11/2016
1300000,27/11/2016
1300000,27/11/2016
2150000,27/11/2016
1115000,27/11/2016
781000,27/11/2016
296000,27/11/2016
886500,27/11/2016
1310000,27/11/2016
1170000,27/11/2016
960000,27/11/2016
1020000,27/11/2016
561000,27/11/2016
462500,27/11/2016
631000,27/11/2016
620000,27/11/2016
1240000,27/11/2016
560000,27/11/2016
,27/11/2016
1550000,27/11/2016
,27/11/2016
,27/11/2016
1920000,27/11/2016
2100000,27/11/2016
,27/11/2016
,27/11/2016
,27/11/2016
2950000,27/11/2016
744000,27/11/2016
2080000,27/11/2016
1111000,27/11/2016
1130000,27/11/2016
,27/11/2016
726335,27/11/2016
630000,27/11/2016
685000,27/11/2016
670000,27/11/2016
417000,27/11/2016
700000,27/11/2016
1132000,27/11/2016
580000,27/11/2016
755000,27/11/2016
1670000,27/11/2016
812500,27/11/2016
1850000,27/11/2016
510000,27/11/2016
1102000,27/11/2016
515000,27/11/2016
716000,27/11/2016
460000,27/11/2016
2410000,27/11/2016
915500,27/11/2016
1740000,27/11/2016
2450000,27/11/2016
1195000,27/11/2016
1150000,27/11/2016
715000,27/11/2016
752000,27/11/2016
1980000,27/11/2016
1055000,27/11/2016
1976000,27/11/2016
622000,27/11/2016
1650000,27/11/2016
1400000,27/11/2016
570000,27/11/2016
820000,27/11/2016
725000,27/11/2016
705000,27/11/2016
710000,27/11/2016
1275000,27/11/2016
1375000,27/11/2016
551000,27/11/2016
970000,27/11/2016
536500,27/11/2016
715000,27/11/2016
487000,27/11/2016
505000,27/11/2016
410000,27/11/2016
1150000,27/11/2016
1420000,27/11/2016
875000,27/11/2016
3390000,27/11/2016
495000,27/11/2016
937000,27/11/2016
650000,27/11/2016
,27/11/2016
900000,27/11/2016
823000,27/11/2016
735000,27/11/2016
600000,27/11/2016
575000,27/11/2016
425000,27/11/2016
730000,27/11/2016
,27/11/2016
1750000,27/11/2016
1100000,27/11/2016
1290000,27/11/2016
1440000,27/11/2016
2245000,27/11/2016
3000000,27/11/2016
1910000,27/11/2016
690000,27/11/2016
1706000,27/11/2016
620000,27/11/2016
500000,27/11/2016
1220000,27/11/2016
756000,27/11/2016
830000,27/11/2016
1475000,27/11/2016
1395000,27/11/2016
315000,27/11/2016
1297000,27/11/2016
,27/11/2016
1015000,27/11/2016
1895000,27/11/2016
523000,27/11/2016
1335000,27/11/2016
2100000,27/11/2016
1670000,27/11/2016
805000,27/11/2016
1540000,27/11/2016
907000,27/11/2016
725000,27/11/2016
357500,27/11/2016
1150000,27/11/2016
525000,27/11/2016
585000,27/11/2016
905000,27/11/2016
1181000,27/11/2016
765000,27/11/2016
663000,27/11/2016
890000,27/11/2016
700000,27/11/2016
611000,27/11/2016
505000,27/11/2016
532000,27/11/2016
650000,27/11/2016
501500,27/11/2016
564000,27/11/2016
690000,27/11/2016
660000,27/11/2016
420000,27/11/2016
591000,27/11/2016
825000,27/11/2016
1564000,27/11/2016
1060000,27/11/2016
1005000,27/11/2016
574000,27/11/2016
1130000,27/11/2016
1191000,27/11/2016
1130000,27/11/2016
776000,27/11/2016
540500,27/11/2016
780000,27/11/2016
502000,27/11/2016
912000,27/11/2016
1115000,27/11/2016
1007500,27/11/2016
1825000,27/11/2016
1215000,27/11/2016
1181000,27/11/2016
1400000,27/11/2016
1575000,27/11/2016
1320000,27/11/2016
1975000,27/11/2016
735000,27/11/2016
1071000,27/11/2016
802000,27/11/2016
866000,27/11/2016
1270000,27/11/2016
1090000,27/11/2016
,27/11/2016
1040000,27/11/2016
1316000,27/11/2016
816000,27/11/2016
1155000,27/11/2016
746000,27/11/2016
684000,27/11/2016
665500,27/11/2016
320000,27/11/2016
598000,27/11/2016
2160000,27/11/2016
,27/11/2016
1610000,27/11/2016
1160000,27/11/2016
991000,27/11/2016
975000,27/11/2016
1050000,27/11/2016
1225000,27/11/2016
1100000,27/11/2016
1175000,27/11/2016
840000,27/11/2016
850500,27/11/2016
625000,27/11/2016
980500,27/11/2016
1068000,27/11/2016
447000,27/11/2016
1177000,27/11/2016
1188000,27/11/2016
575000,27/11/2016
630000,27/11/2016
951000,27/11/2016
1950000,27/11/2016
500000,27/11/2016
1403000,27/11/2016
721000,27/11/2016
1570000,27/11/2016
595000,27/11/2016
2460000,27/11/2016
390000,27/11/2016
1455000,27/11/2016
3705000,27/11/2016
1180000,27/11/2016
,27/11/2016
1350000,27/11/2016
2100000,27/11/2016
735000,27/11/2016
681000,27/11/2016
428000,27/11/2016
1820000,27/11/2016
1305000,27/11/2016
871000,27/11/2016
1330000,27/11/2016
651000,27/11/2016
950000,27/11/2016
821000,27/11/2016
888500,27/11/2016
870000,27/11/2016
796000,27/11/2016
751000,27/11/2016
820000,27/11/2016
540000,27/11/2016
851000,27/11/2016
801000,27/11/2016
777000,27/11/2016
,27/11/2016
1162000,27/11/2016
1025000,27/11/2016
762500,27/11/2016
832000,27/11/2016
468000,27/11/2016
756000,27/11/2016
,27/11/2016
1405000,27/11/2016
362000,27/11/2016
760000,27/11/2016
807000,27/11/2016
1495000,27/11/2016
1410000,27/11/2016
1775000,27/11/2016
360000,27/11/2016
1270000,27/11/2016
687000,27/11/2016
618000,27/11/2016
1720000,27/11/2016
778000,27/11/2016
405000,27/11/2016
600000,27/11/2016
475000,27/11/2016
437000,27/11/2016
880000,27/11/2016
,27/11/2016
440000,27/11/2016
645000,27/11/2016
2075000,27/11/2016
2525000,27/11/2016
,27/11/2016
883000,27/11/2016
458000,27/11/2016
597000,27/11/2016
630000,27/11/2016
482500,27/11/2016
491500,27/11/2016
621500,27/11/2016
2667000,27/11/2016
1700000,27/11/2016
1070000,27/11/2016
818000,27/11/2016
275000,27/11/2016
750000,27/11/2016
717000,27/11/2016
410000,27/11/2016
888000,27/11/2016
760000,27/11/2016
,27/11/2016
,27/11/2016
545000,27/11/2016
895000,27/11/2016
762500,27/11/2016
705000,27/11/2016
486000,27/11/2016
530000,27/11/2016
,27/11/2016
,27/11/2016
,27/11/2016
2760000,27/11/2016
460000,27/11/2016
595000,27/11/2016
726000,27/11/2016
803000,27/11/2016
490000,27/11/2016
660000,27/11/2016
710000,27/11/2016
625000,27/11/2016
1195000,27/11/2016
893500,27/11/2016
1222000,27/11/2016
1097500,27/11/2016
2025000,27/11/2016
755000,27/11/2016
1505000,27/11/2016
1182500,27/11/2016
1020000,27/11/2016
620000,27/11/2016
525000,27/11/2016
486000,27/11/2016
715000,27/11/2016
1370000,27/11/2016
,27/11/2016
,27/11/2016
468500,27/11/2016
1270000,27/11/2016
1050000,27/11/2016
1285000,27/11/2016
870000,27/11/2016
900000,27/11/2016
890000,27/11/2016
1200000,27/11/2016
,27/11/2016
342500,27/11/2016
700000,27/11/2016
530000,27/11/2016
450000,27/11/2016
935000,27/11/2016
1286000,27/11/2016
1495000,27/11/2016
1428000,27/11/2016
1205000,27/11/2016
2255000,27/11/2016
1860000,27/11/2016
,27/11/2016
2440000,27/11/2016
355000,27/11/2016
1350000,27/11/2016
,27/11/2016
,27/11/2016
730000,27/11/2016
402500,27/11/2016
710000,27/11/2016
800000,27/11/2016
1380000,27/11/2016
966000,27/11/2016
845000,27/11/2016
1287000,27/11/2016
,27/11/2016
428000,28/01/2016
531000,28/01/2016
925000,28/01/2016
825000,28/01/2016
1455000,28/01/2016
813000,28/01/2016
1205000,28/01/2016
1012500,28/05/2016
2400000,28/05/2016
1350000,28/05/2016
980000,28/05/2016
1500000,28/05/2016
900000,28/05/2016
,28/05/2016
869000,28/05/2016
1305000,28/05/2016
932500,28/05/2016
,28/05/2016
1950000,28/05/2016
1600000,28/05/2016
,28/05/2016
,28/05/2016
,28/05/2016
795000,28/05/2016
634000,28/05/2016
1810000,28/05/2016
1100000,28/05/2016
,28/05/2016
2950000,28/05/2016
2450000,28/05/2016
1912000,28/05/2016
,28/05/2016
1330000,28/05/2016
1038000,28/05/2016
,28/05/2016
,28/05/2016
1285000,28/05/2016
800000,28/05/2016
